18.05.2023                                    Salida dinámica de lista                                                                                          1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			45163486532 de:ANA		2000346803	14.05.2023	14.05.2023	50	-378,00	BOB	45163486532 de:ANA MENDEZ (Banco Sol)Im	-54,31	USD	101044102
			18740394879 HASSAN		2000346804	14.05.2023	14.05.2023	50	-22.162,00	BOB	18740394879 HASSAN FERREIRA ROBIN EDMUN	-3.184,20	USD	101044102
			19480268650 HASSAN		2000346802	14.05.2023	14.05.2023	50	-7.596,20	BOB	19480268650 HASSAN FERREIRA ROBIN EDMUN	-1.091,41	USD	101044102
			CCAJ-TA43/111/20		113233532	13.05.2023	13.05.2023	40	    13.641,72	BOB		   1.960,02	USD	101041002
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	       882,00	BOB		     126,72	USD	101041012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	    15.000,00	BOB		   2.155,17	USD	101041012
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	    54.439,92	BOB		   7.821,83	USD	101041082
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	    33.226,00	BOB		   4.773,85	USD	101041082
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	   260.688,00	BOB		  37.455,17	USD	101041082
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	    10.000,00	BOB		   1.436,78	USD	101041082
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	     8.296,00	BOB		   1.191,95	USD	101042012
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	     4.284,00	BOB		     615,52	USD	101042012
			CCAJ-PN62/108/20		113233480	13.05.2023	13.05.2023	40	     5.259,45	BOB		     755,67	USD	101042012
			CCAJ-EA58/108/23		113233505	13.05.2023	13.05.2023	40	     1.211,15	BOB		     174,02	USD	101043002
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.343,00	BOB		     336,64	USD	101043042
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	    10.000,00	BOB		   1.436,78	USD	101043042
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.150,40	BOB		     308,97	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       400,00	BOB		      57,47	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	     1.033,85	BOB		     148,54	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       396,00	BOB		      56,90	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	        37,24	BOB		       5,35	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       155,30	BOB		      22,31	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       588,00	BOB		      84,48	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       429,16	BOB		      61,66	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       593,90	BOB		      85,33	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       396,00	BOB		      56,90	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       160,60	BOB		      23,07	USD	101043042
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       531,00	BOB		      76,29	USD	101043042
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	       583,60	BOB		      83,85	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	       652,70	BOB		      93,78	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	     4.087,50	BOB		     587,28	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	       871,10	BOB		     125,16	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	     5.144,66	BOB		     739,18	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    13.146,98	BOB		   1.888,93	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    13.626,38	BOB		   1.957,81	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    13.073,72	BOB		   1.878,41	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    12.274,16	BOB		   1.763,53	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    16.673,55	BOB		   2.395,63	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	     8.621,61	BOB		   1.238,74	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    16.921,56	BOB		   2.431,26	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	    15.870,35	BOB		   2.280,22	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	    12.775,13	BOB		   1.835,51	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	    48.595,50	BOB		   6.982,11	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	    20.329,10	BOB		   2.920,85	USD	101044012
			CCAJ-EA10/198/20		113233578	13.05.2023	13.05.2023	40	     2.000,00	BOB		     287,36	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    13.973,30	BOB		   2.007,64	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    26.138,40	BOB		   3.755,52	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	     1.601,00	BOB		     230,03	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	       548,00	BOB		      78,74	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	       677,80	BOB		      97,39	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	        84,00	BOB		      12,07	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    18.991,00	BOB		   2.728,59	USD	101044012
			CCAJ-LP02/206/20		113233525	13.05.2023	13.05.2023	40	    13.908,00	BOB		   1.998,28	USD	101044012
			CCAJ-LP01/212/23		113233498	13.05.2023	13.05.2023	40	       860,94	BOB		     123,70	USD	101044012
			CCAJ-LP07/108/23		113233436	13.05.2023	13.05.2023	40	       388,54	BOB		      55,82	USD	101044012
			CCAJ-EA58/108/23		113233505	13.05.2023	13.05.2023	40	       385,53	BOB		      55,39	USD	101044012
			CCAJ-LP08/109/23		113233495	13.05.2023	13.05.2023	40	     3.103,62	BOB		     445,92	USD	101044012
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	   136.241,69	BOB		  19.574,96	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	    53.149,87	BOB		   7.636,48	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	        95,45	BOB		      13,71	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	       346,76	BOB		      49,82	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	       645,16	BOB		      92,70	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	       725,77	BOB		     104,28	USD	101044022
			CCAJ-CB11/113/20		113233798	13.05.2023	13.05.2023	40	    76.459,89	BOB		  10.985,62	USD	101044022
			CCAJ-CB12/191/23		113233504	13.05.2023	13.05.2023	40	       337,37	BOB		      48,47	USD	101044022
			CCAJ-CB13/108/23		113233442	13.05.2023	13.05.2023	40	        98,45	BOB		      14,15	USD	101044022
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	       172,48	BOB		      24,78	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	       370,73	BOB		      53,27	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	       296,68	BOB		      42,63	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     3.265,66	BOB		     469,20	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     6.634,40	BOB		     953,22	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     6.143,75	BOB		     882,72	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.741,60	BOB		     393,91	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.627,40	BOB		     377,50	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.748,68	BOB		     394,93	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     9.042,68	BOB		   1.299,24	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     1.690,65	BOB		     242,91	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     7.974,75	BOB		   1.145,80	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	    12.258,30	BOB		   1.761,25	USD	101044032
			CCAJ-SC39/229/20		113233614	13.05.2023	13.05.2023	40	     2.896,00	BOB		     416,09	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	     1.035,84	BOB		     148,83	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	         0,02	BOB		       0,00	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       150,00	BOB		      21,55	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       312,00	BOB		      44,83	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	       352,98	BOB		      50,72	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	        95,88	BOB		      13,78	USD	101044032
			CCAJ-SC39/228/20		113233299	13.05.2023	13.05.2023	40	     4.040,28	BOB		     580,50	USD	101044032
			CCAJ-SC65/108/23		113233526	13.05.2023	13.05.2023	40	       219,83	BOB		      31,58	USD	101044032
			CCAJ-SC59/109/23		113233496	13.05.2023	13.05.2023	40	       158,86	BOB		      22,82	USD	101044032
			CCAJ-TA43/111/20		113233532	13.05.2023	13.05.2023	40	     2.387,48	BOB		     343,03	USD	101044072
			CCAJ-TA43/111/20		113233532	13.05.2023	13.05.2023	40	       266,00	BOB		      38,22	USD	101044072
			CCAJ-TA06/108/23		113233438	13.05.2023	13.05.2023	40	       932,45	BOB		     133,97	USD	101044072
			COMPENSACIONES		113231714	12.05.2023	12.05.2023	40	   695.316,00	BOB	LP-COMPENSACIONES	  99.901,72	USD	101041002
			COMPENSACIONES		113231714	12.05.2023	12.05.2023	50	-695.316,00	BOB	LP-COMPENSACIONES	-99.901,72	USD	101041002
			TARIJA		113232141	12.05.2023	12.05.2023	40	     4.277,10	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/105/23	     614,53	USD	101041002
			TARIJA		113232141	12.05.2023	12.05.2023	50	-4.277,10	BOB	LP. COMPENSACIÓN TARIJA CCAJ-TA06/105/23	-614,53	USD	101041002
			CCAJ-TA06/105/23		113231683	12.05.2023	12.05.2023	40	     4.277,10	BOB	LP.TRASP.CAJ.MN.AG. TARIJEÑITA A MCSC 1329 10.05	     614,53	USD	101041002
			TRANSFERENCIA		113232048	12.05.2023	12.05.2023	40	   127.855,00	BOB	LP-CUOTA AHORRO 12-05	  18.369,97	USD	101041002
			TRANSFERENCIA		113232048	12.05.2023	12.05.2023	40	   245.000,00	BOB	LP-CUOTA AHORRO 12-05	  35.201,15	USD	101041002
			COMPENSACIONES		113231716	12.05.2023	12.05.2023	40	   100.000,00	BOB	LP-COMPENSACIONES	  14.367,82	USD	101041012
			COMPENSACIONES		113231716	12.05.2023	12.05.2023	50	-100.000,00	BOB	LP-COMPENSACIONES	-14.367,82	USD	101041012
			DISALTO		113232139	12.05.2023	12.05.2023	40	    71.337,65	BOB	LP. COMPENSACIÓN DISALTO  CCAJ-EA10/195/20	  10.249,66	USD	101041012
			DISALTO		113232139	12.05.2023	12.05.2023	50	-71.337,65	BOB	LP. COMPENSACIÓN DISALTO  CCAJ-EA10/195/20	-10.249,66	USD	101041012
			CCAJ-EA58/105/23		113231679	12.05.2023	12.05.2023	40	     2.542,20	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 10.05	     365,26	USD	101041012
					113232140	12.05.2023	12.05.2023	40	     2.542,20	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/105/23	     365,26	USD	101041012
					113232140	12.05.2023	12.05.2023	50	-2.542,20	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/105/23	-365,26	USD	101041012
			COMPENSACIONES		113231717	12.05.2023	12.05.2023	40	   565.015,80	BOB	LP-COMPENSACIONES	  81.180,43	USD	101041022
			COMPENSACIONES		113231717	12.05.2023	12.05.2023	50	-565.015,80	BOB	LP-COMPENSACIONES	-81.180,43	USD	101041022
			TRANSFERENCIA		113232048	12.05.2023	12.05.2023	40	   266.000,00	BOB	LP-TRASPASO DE FONDOS	  38.218,39	USD	101041022
					113232120	12.05.2023	12.05.2023	40	   419.703,14	BOB	SC AHORRO DEL 120523	  60.302,18	USD	101041042
					113232149	12.05.2023	12.05.2023	40	       180,82	BOB	SC DEPOSITO DE MARIO MAMANI	      25,98	USD	101041052
					113232120	12.05.2023	12.05.2023	40	   200.000,00	BOB	SC TRASPASO DE FONDOS	  28.735,63	USD	101041052
					113231858	12.05.2023	12.05.2023	40	   280.000,00	BOB	SC TRASPASO DE FONDOS	  40.229,89	USD	101041052
					113232120	12.05.2023	12.05.2023	40	   400.000,00	BOB	SC TRASPASO DE FONDOS	  57.471,26	USD	101041052
			DISCRUZ		113232142	12.05.2023	12.05.2023	40	   282.304,50	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC39/223/20	  40.560,99	USD	101041082
			DISCRUZ		113232142	12.05.2023	12.05.2023	50	-282.304,50	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC39/223/20	-40.560,99	USD	101041082
			DISCRUZ		113232143	12.05.2023	12.05.2023	40	       875,00	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC59/106/23	     125,72	USD	101041082
			DISCRUZ		113232143	12.05.2023	12.05.2023	50	-875,00	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC59/106/23	-125,72	USD	101041082
			CCAJ-SC59/106/23		113231682	12.05.2023	12.05.2023	40	       875,00	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 10.05	     125,72	USD	101041082
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	   145.467,50	BOB		  20.900,50	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	    51.367,00	BOB		   7.380,32	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     1.393,08	BOB		     200,16	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	    23.345,04	BOB		   3.354,17	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       282,00	BOB		      40,52	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	   108.750,00	BOB		  15.625,00	USD	101041082
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       756,00	BOB		     108,62	USD	101041082
			TRINIDAD		113232147	12.05.2023	12.05.2023	40	    20.021,75	BOB	LP. COMPENSACIÓN TRINIDAD CCAJ-TR47/107/20	   2.876,68	USD	101042012
			TRINIDAD		113232147	12.05.2023	12.05.2023	50	-20.021,75	BOB	LP. COMPENSACIÓN TRINIDAD CCAJ-TR47/107/20	-2.876,68	USD	101042012
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	    11.887,78	BOB		   1.708,01	USD	101042012
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	     5.112,22	BOB		     734,51	USD	101042012
			CCAJ-EA10/197/20		113232484	12.05.2023	12.05.2023	40	     4.174,70	BOB		     599,81	USD	101042022
			CCAJ-EA10/197/20		113232484	12.05.2023	12.05.2023	40	    40.960,00	BOB		   5.885,06	USD	101042022
			CCAJ-PT53/93/202		113232313	12.05.2023	12.05.2023	40	    10.749,00	BOB		   1.544,40	USD	101042022
			COMPENSACIONES		113231727	12.05.2023	12.05.2023	40	   625.000,00	BOB	LP-COMPENSACIONES	  89.798,85	USD	101043002
			COMPENSACIONES		113231727	12.05.2023	12.05.2023	50	-625.000,00	BOB	LP-COMPENSACIONES	-89.798,85	USD	101043002
			CCAJ-LP08/108/23		113232434	12.05.2023	12.05.2023	40	        45,10	BOB		       6,48	USD	101043002
			TRANSFERENCIA		113232048	12.05.2023	12.05.2023	40	    56.000,00	BOB	LP-TRASPASO DE FONDOS	   8.045,98	USD	101043002
					113232120	12.05.2023	12.05.2023	40	   400.000,00	BOB	SC TRASPASO DE FONDOS	  57.471,26	USD	101043042
					113232120	12.05.2023	12.05.2023	40	   500.000,00	BOB	SC TRASPASO DE FONDOS	  71.839,08	USD	101043042
			COCHABAMBA		113232144	12.05.2023	12.05.2023	40	       128,90	BOB	LP. COMPENSACIÓN COCHABAMBA CCAJ-CB13/106/23	      18,52	USD	101043042
			COCHABAMBA		113232144	12.05.2023	12.05.2023	50	-128,90	BOB	LP. COMPENSACIÓN COCHABAMBA CCAJ-CB13/106/23	-18,52	USD	101043042
			COCHABAMBA		113232145	12.05.2023	12.05.2023	40	        28,60	BOB	LP. COMPENSACIÓN COCHABAMBA CCAJ-CB12/187/23	       4,11	USD	101043042
			COCHABAMBA		113232145	12.05.2023	12.05.2023	50	-28,60	BOB	LP. COMPENSACIÓN COCHABAMBA CCAJ-CB12/187/23	-4,11	USD	101043042
			DISCRUZ		113232146	12.05.2023	12.05.2023	40	    41.007,94	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC39/223/20	   5.891,94	USD	101043042
			DISCRUZ		113232146	12.05.2023	12.05.2023	50	-41.007,94	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC39/223/20	-5.891,94	USD	101043042
			DISCRUZ		113232148	12.05.2023	12.05.2023	40	    16.536,92	BOB	LP. COMPENSACIÓN DISCRUZ CCAJ-SC39/218/20	   2.375,99	USD	101043042
			HAMACAS		113232157	12.05.2023	12.05.2023	40	    16.536,92	BOB	LP. COMP. DEVOL. CLIENTE HAMACAS DEP 04.05 DISCRUZ	   2.375,99	USD	101043042
			HAMACAS		113232157	12.05.2023	12.05.2023	50	-16.536,92	BOB	LP. COMP. DEVOL. CLIENTE HAMACAS DEP 04.05 DISCRUZ	-2.375,99	USD	101043042
			CCAJ-SC39/218/20		113232148	12.05.2023	12.05.2023	50	-16.536,92	BOB	LP. RECLAS. CLIENTE HAMACAS DEPOSITO P/ERROR	-2.375,99	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       224,00	BOB		      32,18	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       244,00	BOB		      35,06	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	         0,80	BOB		       0,11	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       549,23	BOB		      78,91	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       101,67	BOB		      14,61	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	    21.574,00	BOB		   3.099,71	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       300,00	BOB		      43,10	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	     1.237,50	BOB		     177,80	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	     1.500,60	BOB		     215,60	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	     2.394,72	BOB		     344,07	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       104,00	BOB		      14,94	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	     5.364,00	BOB		     770,69	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	        76,44	BOB		      10,98	USD	101043042
			CCAJ-SC39/227/20		113232490	12.05.2023	12.05.2023	40	       491,72	BOB		      70,65	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       656,90	BOB		      94,38	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     5.420,00	BOB		     778,74	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     1.424,00	BOB		     204,60	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       330,00	BOB		      47,41	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     3.000,00	BOB		     431,03	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       386,80	BOB		      55,57	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	        90,00	BOB		      12,93	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     1.337,00	BOB		     192,10	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     2.223,00	BOB		     319,40	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	     1.021,44	BOB		     146,76	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       379,86	BOB		      54,58	USD	101043042
			CCAJ-SC39/225/20		113232289	12.05.2023	12.05.2023	40	       332,50	BOB		      47,77	USD	101043042
			CCAJ-CB12/190/23		113232454	12.05.2023	12.05.2023	40	       202,41	BOB		      29,08	USD	101043042
			CCAJ-CB12/189/23		113232221	12.05.2023	12.05.2023	40	        92,45	BOB		      13,28	USD	101043042
			DISALTO		113232030	12.05.2023	12.05.2023	40	   122.925,00	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/195/20	  17.661,65	USD	101044012
			DISALTO		113232030	12.05.2023	12.05.2023	50	-122.925,00	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/195/20	-17.661,65	USD	101044012
			DISALTO		113232031	12.05.2023	12.05.2023	40	   211.782,10	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/192/20	  30.428,46	USD	101044012
			DISALTO		113232031	12.05.2023	12.05.2023	50	-211.782,10	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/192/20	-30.428,46	USD	101044012
			CCAJ-EA10/192/20		113231702	12.05.2023	12.05.2023	40	   211.782,10	BOB	LP.TRASPASO DISALTO A BISA 0022 10.05	  30.428,46	USD	101044012
			DISALTO		113232032	12.05.2023	12.05.2023	40	    13.121,10	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/191/20	   1.885,22	USD	101044012
			DISALTO		113232032	12.05.2023	12.05.2023	50	-13.121,10	BOB	LP. COMPENSACION DISALTO CCAJ-EA10/191/20	-1.885,22	USD	101044012
			CCAJ-EA10/191/20		113231703	12.05.2023	12.05.2023	40	    13.121,10	BOB	LP.TRASPASO DISALTO A BISA 0022 09.05	   1.885,22	USD	101044012
			DISALTO		113232033	12.05.2023	12.05.2023	50	-1,09	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/105/23	-0,16	USD	101044012
			DISPAZ		113232034	12.05.2023	12.05.2023	40	    84.228,91	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/203/20	  12.101,87	USD	101044012
			DISPAZ		113232034	12.05.2023	12.05.2023	50	-84.228,91	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/203/20	-12.101,87	USD	101044012
			DISPAZ		113232035	12.05.2023	12.05.2023	40	    55.705,30	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/199/20	   8.003,64	USD	101044012
			DISPAZ		113232035	12.05.2023	12.05.2023	50	-55.705,30	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/199/20	-8.003,64	USD	101044012
			CCAJ-LP02/199/20		113231701	12.05.2023	12.05.2023	40	    55.705,30	BOB	LP.TRASPASO DISPAZ A BISA 0022 09.05	   8.003,64	USD	101044012
			DISPAZ		113232036	12.05.2023	12.05.2023	40	   288.510,30	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/200/20	  41.452,63	USD	101044012
			DISPAZ		113232036	12.05.2023	12.05.2023	50	-288.510,30	BOB	LP. COMPENSACION DISPAZ CCAJ-LP02/200/20	-41.452,63	USD	101044012
			CCAJ-LP02/200/20		113231700	12.05.2023	12.05.2023	40	   288.510,30	BOB	LP.TRASPASO DISPAZ A BISA 0022 10.05	  41.452,63	USD	101044012
			DISPAZ		113232037	12.05.2023	12.05.2023	40	        27,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/206/23	       3,99	USD	101044012
			DISPAZ		113232037	12.05.2023	12.05.2023	50	-27,80	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/206/23	-3,99	USD	101044012
			CCAJ-LP01/206/23		113231675	12.05.2023	12.05.2023	40	        27,80	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 11.05	       3,99	USD	101044012
			DISPAZ		113232039	12.05.2023	12.05.2023	50	-4,66	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/205/23	-0,67	USD	101044012
			CCAJ-LP01/205/23		113231677	12.05.2023	12.05.2023	40	     6.414,00	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 10.05	     921,55	USD	101044012
			DISPAZ		113232043	12.05.2023	12.05.2023	40	     3.698,40	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/204/23	     531,38	USD	101044012
			DISPAZ		113232043	12.05.2023	12.05.2023	50	-3.698,40	BOB	LP. COMPENSACION DISPAZ CCAJ-LP01/204/23	-531,38	USD	101044012
			CCAJ-LP01/204/23		113231676	12.05.2023	12.05.2023	40	     3.698,40	BOB	LP.TRASP.CAJ.MN.AG. MURILLO A BISA 0022 10.05	     531,38	USD	101044012
